ID	gene	r
ENSG00000127220	ABHD8	0.350973013
ENSG00000167685	ZNF444	0.350946919
ENSG00000122965	RBM19	0.350906604
ENSG00000183617	MRPL54	0.350847233
ENSG00000112406	HECA	0.350810055
ENSG00000197006	METTL9	0.350745803
ENSG00000163636	PSMD6	0.350704128
ENSG00000172403	SYNPO2	0.350684882
ENSG00000070614	NDST1	0.350592877
ENSG00000157005	SST	0.350585782
ENSG00000173660	UQCRH	0.35052356
ENSG00000083290	ULK2	0.350521405
ENSG00000152749	GPR180	0.350432345
ENSG00000137955	RABGGTB	0.35017256
ENSG00000137834	SMAD6	0.350108402
ENSG00000106211	HSPB1	0.350105414
ENSG00000068784	SRBD1	0.350086022
ENSG00000119965	C10orf88	0.350041744
ENSG00000102981	PARD6A	0.350012498
ENSG00000250320	CTD-2269F5.1	0.350008659
ENSG00000162975	KCNF1	0.349827449
ENSG00000278195	SSTR3	0.349816446
ENSG00000154874	CCDC144B	0.349794928
ENSG00000188517	COL25A1	0.349776247
ENSG00000105953	OGDH	0.349758282
ENSG00000171291	ZNF439	0.349743157
ENSG00000170579	DLGAP1	0.349735944
ENSG00000136436	CALCOCO2	0.349690082
ENSG00000171208	NETO2	0.349669511
ENSG00000167785	ZNF558	0.34954419
ENSG00000186222	BLOC1S4	0.349503198
ENSG00000064763	FAR2	0.349485801
ENSG00000168615	ADAM9	0.349479645
ENSG00000166167	BTRC	0.349442589
ENSG00000230417	LINC00856	0.349394627
ENSG00000143947	RPS27A	0.349391661
ENSG00000125744	RTN2	0.349375662
ENSG00000165300	SLITRK5	0.349215752
ENSG00000105227	PRX	0.349197555
ENSG00000181610	MRPS23	0.349149353
ENSG00000197989	SNHG12	0.349100218
ENSG00000177051	FBXO46	0.349098506
ENSG00000136560	TANK	0.349098213
ENSG00000133816	MICAL2	0.349023975
ENSG00000170265	ZNF282	0.349014302
ENSG00000132763	MMACHC	0.349012162
ENSG00000129422	MTUS1	0.34900099
ENSG00000142330	CAPN10	0.348991566
ENSG00000127125	PPCS	0.348982435
ENSG00000138375	SMARCAL1	0.34893194
ENSG00000175772	LINC01106	0.348884812
ENSG00000133027	PEMT	0.348871392
ENSG00000188582	PAQR9	0.348855887
ENSG00000066084	DIP2B	0.348778471
ENSG00000169299	PGM2	0.348743006
ENSG00000165752	STK32C	0.348721872
ENSG00000135930	EIF4E2	0.34870871
ENSG00000119912	IDE	0.348662606
ENSG00000148719	DNAJB12	0.348645346
ENSG00000184436	THAP7	0.348644925
ENSG00000104976	SNAPC2	0.348621142
ENSG00000128000	ZNF780B	0.348507782
ENSG00000185261	KIAA0825	0.348480599
ENSG00000072041	SLC6A15	0.348470895
ENSG00000155959	VBP1	0.348418008
ENSG00000152520	PAN3	0.34841676
ENSG00000120860	CCDC53	0.348381934
ENSG00000147316	MCPH1	0.348379063
ENSG00000091039	OSBPL8	0.348336736
ENSG00000143653	SCCPDH	0.348316312
ENSG00000125952	MAX	0.348283037
ENSG00000120658	ENOX1	0.348257889
ENSG00000096070	BRPF3	0.34824274
ENSG00000107829	FBXW4	0.348133635
ENSG00000176155	CCDC57	0.348076738
ENSG00000143942	CHAC2	0.348045812
ENSG00000185252	ZNF74	0.34793026
ENSG00000115423	DNAH6	0.347879214
ENSG00000163686	ABHD6	0.347855055
ENSG00000169116	PARM1	0.347833974
ENSG00000143614	GATAD2B	0.34783282
ENSG00000149970	CNKSR2	0.347826417
ENSG00000138796	HADH	0.347755374
ENSG00000122692	SMU1	0.347755311
ENSG00000165973	NELL1	0.347612397
ENSG00000005100	DHX33	0.347586023
ENSG00000002586	CD99	0.34756
ENSG00000125652	ALKBH7	0.347538201
ENSG00000183722	LHFP	0.347529652
ENSG00000197530	MIB2	0.347396239
ENSG00000112941	PAPD7	0.347354757
ENSG00000177084	POLE	0.347305786
ENSG00000166710	B2M	0.347259362
ENSG00000130479	MAP1S	0.347246219
ENSG00000118873	RAB3GAP2	0.347224495
ENSG00000171680	PLEKHG5	0.347220715
ENSG00000104805	NUCB1	0.347208098
ENSG00000278932	bP-21264C1.2	0.347191765
ENSG00000125848	FLRT3	0.347181505
ENSG00000011332	DPF1	0.347149893
ENSG00000152127	MGAT5	0.347113766
ENSG00000149187	CELF1	0.347082748
ENSG00000108960	MMD	0.34706586
ENSG00000177311	ZBTB38	0.347058235
ENSG00000196924	FLNA	0.347003188
ENSG00000039523	FAM65A	0.346970584
ENSG00000237765	FAM200B	0.346944671
ENSG00000111554	MDM1	0.346916497
ENSG00000163281	GNPDA2	0.346916108
ENSG00000099942	CRKL	0.346740338
ENSG00000155189	AGPAT5	0.346718676
ENSG00000176401	EID2B	0.346697024
ENSG00000010165	METTL13	0.346669717
ENSG00000116704	SLC35D1	0.34661973
ENSG00000108010	GLRX3	0.34660267
ENSG00000134115	CNTN6	0.346558087
ENSG00000168502	MTCL1	0.346518927
ENSG00000142065	ZFP14	0.346480007
ENSG00000155849	ELMO1	0.346433179
ENSG00000011600	TYROBP	0.34641819
ENSG00000185219	ZNF445	0.346407537
ENSG00000108829	LRRC59	0.346335612
ENSG00000197183	NOL4L	0.346282717
ENSG00000133256	PDE6B	0.346266948
ENSG00000114346	ECT2	0.346254597
ENSG00000141696	P3H4	0.346200334
ENSG00000182004	SNRPE	0.346195002
ENSG00000123416	TUBA1B	0.346162715
ENSG00000110975	SYT10	0.346162042
ENSG00000170364	SETMAR	0.346153503
ENSG00000258702	RP11-433J8.1	0.34611855
ENSG00000088682	COQ9	0.346044503
ENSG00000196208	GREB1	0.346029397
ENSG00000136238	RAC1	0.345899992
ENSG00000115514	TXNDC9	0.345869905
ENSG00000145545	SRD5A1	0.34585099
ENSG00000040608	RTN4R	0.345737327
ENSG00000158270	COLEC12	0.345705421
ENSG00000135577	NMBR	0.345699613
ENSG00000161813	LARP4	0.345636601
ENSG00000129691	ASH2L	0.345633634
ENSG00000165695	AK8	0.345612828
ENSG00000135597	REPS1	0.345583113
ENSG00000154265	ABCA5	0.345550348
ENSG00000204677	FAM153C	0.345478549
ENSG00000149212	SESN3	0.345474562
ENSG00000144895	EIF2A	0.345446522
ENSG00000106665	CLIP2	0.345436153
ENSG00000203279	RP11-498P14.5	0.345400754
ENSG00000197982	C1orf122	0.34536268
ENSG00000204149	AGAP6	0.345360007
ENSG00000117010	ZNF684	0.345315775
ENSG00000257913	RP11-386G11.5	0.345270947
ENSG00000188011	RTP5	0.345243567
ENSG00000165322	ARHGAP12	0.345219028
ENSG00000075223	SEMA3C	0.345214217
ENSG00000176407	KCMF1	0.345209637
ENSG00000278053	DDX52	0.345201179
ENSG00000175595	ERCC4	0.345184328
ENSG00000178852	EFCAB13	0.345139735
ENSG00000159140	SON	0.345015006
ENSG00000137573	SULF1	0.344998705
ENSG00000146067	FAM193B	0.34495754
ENSG00000051341	POLQ	0.344906913
ENSG00000229097	CALM2P2	0.344878456
ENSG00000172216	CEBPB	0.34487033
ENSG00000137393	RNF144B	0.34483621
ENSG00000146021	KLHL3	0.344765557
ENSG00000150938	CRIM1	0.344711849
ENSG00000185274	WBSCR17	0.344685218
ENSG00000103089	FA2H	0.344595561
ENSG00000111696	NT5DC3	0.34457187
ENSG00000146192	FGD2	0.344510952
ENSG00000096063	SRPK1	0.344502301
ENSG00000112282	MED23	0.344499
ENSG00000185272	RBM11	0.344393387
ENSG00000143499	SMYD2	0.344376719
ENSG00000114107	CEP70	0.344289039
ENSG00000164506	STXBP5	0.344228953
ENSG00000106077	ABHD11	0.344198057
ENSG00000080503	SMARCA2	0.344111532
ENSG00000019995	ZRANB1	0.343915042
ENSG00000119396	RAB14	0.343903852
ENSG00000105778	AVL9	0.343889429
ENSG00000120963	ZNF706	0.343868349
ENSG00000112218	GPR63	0.343771019
ENSG00000067225	PKM	0.343764772
ENSG00000213626	LBH	0.343756998
ENSG00000134056	MRPS36	0.343744699
ENSG00000163162	RNF149	0.343707244
ENSG00000133818	RRAS2	0.343658728
ENSG00000172667	ZMAT3	0.343645852
ENSG00000005007	UPF1	0.343610549
ENSG00000164054	SHISA5	0.343605076
ENSG00000149269	PAK1	0.34353002
ENSG00000178381	ZFAND2A	0.343508443
ENSG00000000419	DPM1	0.343497808
ENSG00000094880	CDC23	0.343475611
ENSG00000105939	ZC3HAV1	0.343445696
ENSG00000107938	EDRF1	0.343424776
ENSG00000136026	CKAP4	0.343397073
ENSG00000104897	SF3A2	0.343388374
ENSG00000175832	ETV4	0.343330844
ENSG00000113205	PCDHB3	0.343312441
ENSG00000166501	PRKCB	0.343306093
ENSG00000113716	HMGXB3	0.343285666
ENSG00000173141	MRPL57	0.343230693
ENSG00000110921	MVK	0.343210835
ENSG00000105063	PPP6R1	0.343171817
ENSG00000122585	NPY	0.343146223
ENSG00000145354	CISD2	0.343134315
ENSG00000187742	SECISBP2	0.343119187
ENSG00000181915	ADO	0.343082167
ENSG00000241878	PISD	0.343042982
ENSG00000163319	MRPS18C	0.343029582
ENSG00000165434	PGM2L1	0.343005735
ENSG00000033100	CHPF2	0.342995309
ENSG00000156219	ART3	0.342980459
ENSG00000136720	HS6ST1	0.342930983
ENSG00000117707	PROX1	0.342926412
ENSG00000226953	AC010890.1	0.342908213
ENSG00000136144	RCBTB1	0.342732756
ENSG00000112081	SRSF3	0.342675666
ENSG00000100151	PICK1	0.342658394
ENSG00000124788	ATXN1	0.34259758
ENSG00000100129	EIF3L	0.342583071
ENSG00000079277	MKNK1	0.342561251
ENSG00000251372	LINC00499	0.34255418
ENSG00000167619	TMEM145	0.342549927
ENSG00000162951	LRRTM1	0.342505068
ENSG00000171456	ASXL1	0.342429418
ENSG00000174891	RSRC1	0.34242905
ENSG00000198467	TPM2	0.342383289
ENSG00000067048	DDX3Y	0.342366494
ENSG00000108591	DRG2	0.342360939
ENSG00000189164	ZNF527	0.342360657
ENSG00000229230	MT1P3	0.342315894
ENSG00000185298	CCDC137	0.34217378
ENSG00000140395	WDR61	0.34214404
ENSG00000272031	ANKRD34A	0.342116831
ENSG00000001497	LAS1L	0.342086919
ENSG00000114861	FOXP1	0.341933729
ENSG00000173452	TMEM196	0.341913863
ENSG00000155792	DEPTOR	0.341827383
ENSG00000160075	SSU72	0.341819271
ENSG00000145087	STXBP5L	0.341791572
ENSG00000062716	VMP1	0.341757003
ENSG00000149972	CNTN5	0.34173868
ENSG00000129003	VPS13C	0.341721832
ENSG00000140557	ST8SIA2	0.341587141
ENSG00000177453	NIM1K	0.341533225
ENSG00000163877	SNIP1	0.341513234
ENSG00000175224	ATG13	0.34149484
ENSG00000111737	RAB35	0.341414889
ENSG00000049759	NEDD4L	0.34136649
ENSG00000145743	FBXL17	0.341363887
ENSG00000141560	FN3KRP	0.341348648
ENSG00000167528	ZNF641	0.341303979
ENSG00000231028	LINC00271	0.341274433
ENSG00000140280	LYSMD2	0.341233661
ENSG00000198833	UBE2J1	0.34117023
ENSG00000100226	GTPBP1	0.341074332
ENSG00000103351	CLUAP1	0.341073617
ENSG00000154001	PPP2R5E	0.341034315
ENSG00000120438	TCP1	0.341014457
ENSG00000115504	EHBP1	0.341013625
ENSG00000167468	GPX4	0.340985971
ENSG00000128915	ICE2	0.340926687
ENSG00000158315	RHBDL2	0.340839781
ENSG00000140199	SLC12A6	0.340797935
ENSG00000086289	EPDR1	0.34076103
ENSG00000035687	ADSS	0.340723475
ENSG00000119772	DNMT3A	0.340716124
ENSG00000138834	MAPK8IP3	0.340667241
ENSG00000109919	MTCH2	0.34063001
ENSG00000038274	MAT2B	0.340535393
ENSG00000197070	ARRDC1	0.340533078
ENSG00000198208	RPS6KL1	0.340517466
ENSG00000251474	RPL32P3	0.340484787
ENSG00000137770	CTDSPL2	0.340460242
ENSG00000011347	SYT7	0.340375262
ENSG00000115947	ORC4	0.340283986
ENSG00000059122	FLYWCH1	0.340250425
ENSG00000168303	MPLKIP	0.34023912
ENSG00000141002	TCF25	0.340188129
ENSG00000185070	FLRT2	0.34017362
ENSG00000147202	DIAPH2	0.340152879
ENSG00000165810	BTNL9	0.340129307
ENSG00000175895	PLEKHF2	0.340087801
ENSG00000196104	SPOCK3	0.340053248
ENSG00000198756	COLGALT2	0.33996457
ENSG00000112514	CUTA	0.33990916
ENSG00000183155	RABIF	0.339875629
ENSG00000132740	IGHMBP2	0.339864266
ENSG00000163002	NUP35	0.339832436
ENSG00000137760	ALKBH8	0.33983171
ENSG00000180979	LRRC57	0.339775407
ENSG00000214517	PPME1	0.339724763
ENSG00000082212	ME2	0.339682116
ENSG00000119314	PTBP3	0.339644411
ENSG00000172336	POP7	0.339640862
ENSG00000143858	SYT2	0.339614451
ENSG00000106105	GARS	0.339586951
ENSG00000121542	SEC22A	0.339553979
ENSG00000124140	SLC12A5	0.339507146
ENSG00000081237	PTPRC	0.339352632
ENSG00000176248	ANAPC2	0.339338815
ENSG00000115350	POLE4	0.33928411
ENSG00000139579	NABP2	0.33919705
ENSG00000139438	FAM222A	0.339190159
ENSG00000171772	SYCE1	0.339181412
ENSG00000133216	EPHB2	0.339166703
ENSG00000111271	ACAD10	0.339146864
ENSG00000276128	RP11-459O16.8	0.339136833
ENSG00000066382	MPPED2	0.339104054
ENSG00000137628	DDX60	0.339066986
ENSG00000125482	TTF1	0.339031656
ENSG00000121769	FABP3	0.339013438
ENSG00000163873	GRIK3	0.338998054
ENSG00000007237	GAS7	0.338986656
ENSG00000100258	LMF2	0.338980344
ENSG00000187957	DNER	0.338957592
ENSG00000168175	MAPK1IP1L	0.338924631
ENSG00000169271	HSPB3	0.338901314
ENSG00000198429	ZNF69	0.338833017
ENSG00000177103	DSCAML1	0.338775483
ENSG00000129932	DOHH	0.338732097
ENSG00000165355	FBXO33	0.338668899
ENSG00000138028	CGREF1	0.338643034
ENSG00000110172	CHORDC1	0.338622678
ENSG00000105967	TFEC	0.338601508
ENSG00000249592	RP11-440L14.1	0.3385653
ENSG00000132664	POLR3F	0.338550966
ENSG00000142507	PSMB6	0.338504397
ENSG00000117594	HSD11B1	0.33849182
ENSG00000120029	C10orf76	0.338462019
ENSG00000141428	C18orf21	0.338308154
ENSG00000129993	CBFA2T3	0.33826794
ENSG00000133106	EPSTI1	0.338244709
ENSG00000151500	THYN1	0.338174549
ENSG00000124207	CSE1L	0.338166617
ENSG00000167740	CYB5D2	0.338069355
ENSG00000133195	SLC39A11	0.338063637
ENSG00000163798	SLC4A1AP	0.337975757
ENSG00000164896	FASTK	0.337973558
ENSG00000237515	SHISA9	0.337966811
ENSG00000175764	TTLL11	0.337929287
ENSG00000085662	AKR1B1	0.337876459
ENSG00000095951	HIVEP1	0.337829633
ENSG00000131187	F12	0.337743245
ENSG00000142875	PRKACB	0.337713965
ENSG00000038002	AGA	0.337692044
ENSG00000133606	MKRN1	0.337651424
ENSG00000129255	MPDU1	0.337628412
ENSG00000138663	COPS4	0.337620748
ENSG00000123737	EXOSC9	0.337599007
ENSG00000156110	ADK	0.337564803
ENSG00000135999	EPC2	0.337552654
ENSG00000165023	DIRAS2	0.337535671
ENSG00000076685	NT5C2	0.337492441
ENSG00000117151	CTBS	0.33746751
ENSG00000108788	MLX	0.337450072
ENSG00000156709	AIFM1	0.337445248
ENSG00000143179	UCK2	0.337374895
ENSG00000101040	ZMYND8	0.337345294
ENSG00000134627	PIWIL4	0.337344659
ENSG00000163001	CFAP36	0.337285916
ENSG00000165091	TMC1	0.337274609
ENSG00000169313	P2RY12	0.337251817
ENSG00000169432	SCN9A	0.337226164
ENSG00000123178	SPRYD7	0.337205343
ENSG00000040199	PHLPP2	0.337202964
ENSG00000106803	SEC61B	0.337173923
ENSG00000099904	ZDHHC8	0.337137035
ENSG00000224957	LINC01266	0.337114329
ENSG00000159164	SV2A	0.337105948
ENSG00000168135	KCNJ4	0.337077191
ENSG00000048540	LMO3	0.337064853
ENSG00000167562	ZNF701	0.33702018
ENSG00000112562	SMOC2	0.336956485
ENSG00000055208	TAB2	0.336954372
ENSG00000086189	DIMT1	0.336815262
ENSG00000185909	KLHDC8B	0.336751353
ENSG00000154122	ANKH	0.336714639
ENSG00000134461	ANKRD16	0.336682809
ENSG00000114125	RNF7	0.336647519
ENSG00000172115	CYCS	0.336584586
ENSG00000258561	RP11-72M17.1	0.33656712
ENSG00000178982	EIF3K	0.336548532
ENSG00000052795	FNIP2	0.336514563
ENSG00000257698	RP11-620J15.3	0.336498688
ENSG00000244306	LINC01296	0.336400777
ENSG00000215559	ANKRD20A11P	0.336364677
ENSG00000167523	SPATA33	0.336298579
ENSG00000173848	NET1	0.336255946
ENSG00000155657	TTN	0.336218642
ENSG00000161904	LEMD2	0.336160886
ENSG00000148343	FAM73B	0.336141232
ENSG00000118276	B4GALT6	0.336056753
ENSG00000153179	RASSF3	0.336025439
ENSG00000050426	LETMD1	0.335958577
ENSG00000168872	DDX19A	0.335939699
ENSG00000164543	STK17A	0.335855153
ENSG00000071553	ATP6AP1	0.335843887
ENSG00000165025	SYK	0.335823222
ENSG00000140463	BBS4	0.335677981
ENSG00000059377	TBXAS1	0.335586891
ENSG00000214485	RPL7P1	0.335575803
ENSG00000132128	LRRC41	0.335516492
ENSG00000197024	ZNF398	0.335474033
ENSG00000114982	KANSL3	0.335447334
ENSG00000088367	EPB41L1	0.335391491
ENSG00000115649	CNPPD1	0.335373254
ENSG00000005469	CROT	0.335367662
ENSG00000184164	CRELD2	0.335324922
ENSG00000124532	MRS2	0.335311181
ENSG00000079931	MOXD1	0.33529392
ENSG00000163812	ZDHHC3	0.335284099
ENSG00000174151	CYB561D1	0.33527111
ENSG00000093010	COMT	0.335252659
ENSG00000100311	PDGFB	0.335106026
ENSG00000228222	AC074363.1	0.335007357
ENSG00000162494	LRRC38	0.335005655
ENSG00000100578	KIAA0586	0.334978516
ENSG00000249853	HS3ST5	0.334948372
ENSG00000168758	SEMA4C	0.33493158
ENSG00000145725	PPIP5K2	0.334927427
ENSG00000065970	FOXJ2	0.334920773
ENSG00000082153	BZW1	0.334858324
ENSG00000073464	CLCN4	0.334850119
ENSG00000188730	VWC2	0.334804988
ENSG00000116161	CACYBP	0.334749136
ENSG00000259363	CTD-2054N24.2	0.334735948
ENSG00000165660	FAM175B	0.334671308
ENSG00000163938	GNL3	0.334665641
ENSG00000125743	SNRPD2	0.334664224
ENSG00000142188	TMEM50B	0.334595423
ENSG00000182481	KPNA2	0.334567817
ENSG00000135655	USP15	0.334535575
ENSG00000233175	CTD-2020K17.3	0.334486543
ENSG00000164741	DLC1	0.334453928
ENSG00000185774	KCNIP4	0.334453329
ENSG00000173482	PTPRM	0.334447189
ENSG00000169750	RAC3	0.334445928
ENSG00000131462	TUBG1	0.33429754
ENSG00000100994	PYGB	0.334294682
ENSG00000113100	CDH9	0.33427922
ENSG00000224613	RP11-153F1.1	0.334276028
ENSG00000139973	SYT16	0.334259313
ENSG00000171723	GPHN	0.334159419
ENSG00000168778	TCTN2	0.334108264
ENSG00000128298	BAIAP2L2	0.334093645
ENSG00000167515	TRAPPC2L	0.334022748
ENSG00000101846	STS	0.334002719
ENSG00000168288	MMADHC	0.333929256
ENSG00000141698	NT5C3B	0.333916778
ENSG00000007174	DNAH9	0.333873739
ENSG00000154710	RABGEF1	0.333845817
ENSG00000213096	ZNF254	0.333845015
ENSG00000163138	PACRGL	0.333819292
ENSG00000047410	TPR	0.333812044
ENSG00000138193	PLCE1	0.333799567
ENSG00000174453	VWC2L	0.333771437
ENSG00000163159	VPS72	0.333754734
ENSG00000151952	TMEM132D	0.33373904
ENSG00000246859	STARD4-AS1	0.333689733
ENSG00000136158	SPRY2	0.33368857
ENSG00000109180	OCIAD1	0.3336809
ENSG00000132155	RAF1	0.3336077
ENSG00000175175	PPM1E	0.333584001
ENSG00000170382	LRRN2	0.33354079
ENSG00000167264	DUS2	0.33350884
ENSG00000148834	GSTO1	0.3334523
ENSG00000140950	TLDC1	0.333415849
ENSG00000170745	KCNS3	0.333403074
ENSG00000238227	C9orf69	0.333234882
ENSG00000106701	FSD1L	0.333174418
ENSG00000157350	ST3GAL2	0.333129119
ENSG00000129472	RAB2B	0.333064051
ENSG00000138279	ANXA7	0.333015318
ENSG00000172575	RASGRP1	0.333005466
ENSG00000136541	ERMN	0.332938022
ENSG00000041802	LSG1	0.332918968
ENSG00000125633	CCDC93	0.332895327
ENSG00000176024	ZNF613	0.332887245
ENSG00000159784	FAM131B	0.332880126
ENSG00000140350	ANP32A	0.332786645
ENSG00000185737	NRG3	0.332759985
ENSG00000168944	CEP120	0.332756235
ENSG00000111481	COPZ1	0.332712271
ENSG00000197275	RAD54B	0.332668324
ENSG00000106123	EPHB6	0.332652875
ENSG00000174227	PIGG	0.332651262
ENSG00000075089	ACTR6	0.332508605
ENSG00000112584	FAM120B	0.332492873
ENSG00000170100	ZNF778	0.332447555
ENSG00000140104	C14orf79	0.332425014
ENSG00000137809	ITGA11	0.332391677
ENSG00000145388	METTL14	0.332347877
ENSG00000164933	SLC25A32	0.332339255
ENSG00000156531	PHF6	0.332332329
ENSG00000233929	MT1XP1	0.332320383
ENSG00000119446	RBM18	0.332237578
ENSG00000091664	SLC17A6	0.332188068
ENSG00000197785	ATAD3A	0.332151174
ENSG00000228016	RAPGEF4-AS1	0.332122021
ENSG00000106348	IMPDH1	0.332106331
ENSG00000074266	EED	0.332089238
ENSG00000215114	UBXN2B	0.33206915
ENSG00000153879	CEBPG	0.332036158
ENSG00000137962	ARHGAP29	0.332021918
ENSG00000168116	KIAA1586	0.331980345
ENSG00000148334	PTGES2	0.331948521
ENSG00000108100	CCNY	0.331869392
ENSG00000254999	BRK1	0.331853329
ENSG00000170291	ELP5	0.331846967
ENSG00000101180	HRH3	0.331816634
ENSG00000114013	CD86	0.331796019
ENSG00000119718	EIF2B2	0.331727153
ENSG00000115685	PPP1R7	0.331708632
ENSG00000182362	YBEY	0.331394651
ENSG00000013374	NUB1	0.331379729
ENSG00000143155	TIPRL	0.331336076
ENSG00000198189	HSD17B11	0.331335302
ENSG00000125851	PCSK2	0.33132465
ENSG00000174718	KIAA1551	0.331309631
ENSG00000139684	ESD	0.331299952
ENSG00000096746	HNRNPH3	0.331294068
ENSG00000186687	LYRM7	0.331279667
ENSG00000178573	MAF	0.331251098
ENSG00000164040	PGRMC2	0.33123349
ENSG00000138079	SLC3A1	0.331187081
ENSG00000154305	MIA3	0.331164909
ENSG00000101336	HCK	0.3311626
ENSG00000215305	VPS16	0.331149221
ENSG00000214944	ARHGEF28	0.331110248
ENSG00000126106	TMEM53	0.331064245
ENSG00000249306	LINC01411	0.331035363
ENSG00000123975	CKS2	0.331009145
ENSG00000110799	VWF	0.330930498
ENSG00000122218	COPA	0.330919035
ENSG00000117697	NSL1	0.330765735
ENSG00000132434	LANCL2	0.330747737
ENSG00000168765	GSTM4	0.330740613
ENSG00000115421	PAPOLG	0.33070372
ENSG00000162734	PEA15	0.330679063
ENSG00000157368	IL34	0.330608953
ENSG00000196187	TMEM63A	0.330519038
ENSG00000182263	FIGN	0.330517893
ENSG00000168917	SLC35G2	0.330441033
ENSG00000113615	SEC24A	0.330395592
ENSG00000006652	IFRD1	0.330042899
ENSG00000185324	CDK10	0.330014313
ENSG00000184702	SEPT5	0.32995112
ENSG00000109832	DDX25	0.329930886
ENSG00000075426	FOSL2	0.329926452
ENSG00000146918	NCAPG2	0.329888853
ENSG00000197774	EME2	0.329818678
ENSG00000123610	TNFAIP6	0.329770027
ENSG00000002587	HS3ST1	0.329766453
ENSG00000172260	NEGR1	0.329755795
ENSG00000102531	FNDC3A	0.329749002
ENSG00000097046	CDC7	0.329734017
ENSG00000198046	ZNF667	0.329650712
ENSG00000112530	PACRG	0.329645767
ENSG00000159882	ZNF230	0.329645042
ENSG00000128595	CALU	0.329628547
ENSG00000105618	PRPF31	0.329572395
ENSG00000143443	C1orf56	0.32957098
ENSG00000088766	CRLS1	0.329543879
ENSG00000183527	PSMG1	0.329537118
ENSG00000069020	MAST4	0.32944574
ENSG00000125166	GOT2	0.329437639
ENSG00000101457	DNTTIP1	0.329364185
ENSG00000131263	RLIM	0.329362995
ENSG00000205045	SLFN12L	0.329313371
ENSG00000007341	ST7L	0.329284602
ENSG00000149089	APIP	0.329214705
ENSG00000086506	HBQ1	0.329175005
ENSG00000164347	GFM2	0.329133815
ENSG00000146540	C7orf50	0.329122992
ENSG00000173818	ENDOV	0.328973079
ENSG00000177425	PAWR	0.328931258
ENSG00000168067	MAP4K2	0.328911775
ENSG00000120645	IQSEC3	0.328888536
ENSG00000075407	ZNF37A	0.328812368
ENSG00000111639	MRPL51	0.328784091
ENSG00000131094	C1QL1	0.328762727
ENSG00000146083	RNF44	0.328748491
ENSG00000075391	RASAL2	0.328728131
ENSG00000162377	COA7	0.328709498
ENSG00000162086	ZNF75A	0.328707051
ENSG00000163703	CRELD1	0.328698251
ENSG00000167123	CERCAM	0.328638831
ENSG00000140022	STON2	0.328535321
ENSG00000185088	RPS27L	0.328511063
ENSG00000117425	PTCH2	0.328462185
ENSG00000257103	LSM14A	0.328431895
ENSG00000102024	PLS3	0.328400716
ENSG00000103888	CEMIP	0.328320731
ENSG00000146677	AC004453.8	0.328309725
ENSG00000043462	LCP2	0.328180308
ENSG00000272047	GTF2H5	0.328175091
ENSG00000125629	INSIG2	0.32812061
ENSG00000134709	HOOK1	0.328088632
ENSG00000070061	IKBKAP	0.328081633
ENSG00000184178	SCFD2	0.327993065
ENSG00000132670	PTPRA	0.327972014
ENSG00000237854	LINC00674	0.327966954
ENSG00000137411	VARS2	0.327938651
ENSG00000173065	FAM222B	0.327925059
ENSG00000149927	DOC2A	0.327924986
ENSG00000169918	OTUD7A	0.327898347
ENSG00000095970	TREM2	0.327872416
ENSG00000198026	ZNF335	0.327809184
ENSG00000188322	SBK1	0.327799557
ENSG00000163006	CCDC138	0.327750266
ENSG00000110315	RNF141	0.327565885
ENSG00000103245	NARFL	0.327540571
ENSG00000100888	CHD8	0.327534798
ENSG00000132182	NUP210	0.327529458
ENSG00000196867	ZFP28	0.327456584
ENSG00000140525	FANCI	0.327384574
ENSG00000128626	MRPS12	0.327381804
ENSG00000183578	TNFAIP8L3	0.327365932
ENSG00000175550	DRAP1	0.327333053
ENSG00000119414	PPP6C	0.327289258
ENSG00000168350	DEGS2	0.327246941
ENSG00000101246	ARFRP1	0.327175323
ENSG00000273409	RP11-480C22.1	0.327171996
ENSG00000167037	SGSM1	0.327103419
ENSG00000227502	LINC01268	0.327103204
ENSG00000122705	CLTA	0.327062198
ENSG00000128654	MTX2	0.327043638
ENSG00000163788	SNRK	0.326985248
ENSG00000138674	SEC31A	0.326982
ENSG00000075340	ADD2	0.326960995
ENSG00000126522	ASL	0.326951458
ENSG00000129235	TXNDC17	0.326904294
ENSG00000231764	DLX6-AS1	0.326887214
ENSG00000174177	CTU2	0.326883901
